x,y,token
-62.78753,29.357769,harim
-17.60907,37.40791,understandeth
-3.481773,-54.27088,coiled
-6.3166065,-32.328346,crotch
7.4609056,51.250916,lou
-21.344528,18.536036,desolations
-0.42588952,-42.197834,swings
3.1428592,50.660427,verie
1.8565643,50.824135,arme
19.062052,-17.746956,counting
-15.628888,25.21986,meats
-61.715694,28.994703,jeiel
3.6823637,47.333324,weare
-28.028522,-9.142152,innermost
4.9275327,49.86221,custome
-22.800707,15.837939,contention
-13.9686,32.09471,covetous
15.582146,-29.868446,tambourine
-57.975224,20.471277,genealogies
-13.891902,36.051525,unpunished
13.538164,2.1417158,naturalists
-3.7005658,-1.5193684,unnamed
16.517345,-16.975683,perseus
-7.472916,16.20148,superiour
-62.580692,30.395924,uzzi
4.824065,47.86521,talke
-1.3897487,-46.63572,mainmast
16.056454,-20.39819,narwhale
-22.400642,-6.8293343,moisture
5.8500896,54.930332,poyson
-12.213194,-6.580937,discord
-0.91739416,25.287846,ambassador
5.2252755,-42.869244,gag
-2.0243678,-43.4918,hatches
-26.890835,-28.372328,mines
9.12017,0.5247331,dollars
4.7219563,-36.35647,victim
-27.725498,-32.226166,crickets
-20.208696,-41.42869,streaming
-16.179329,-33.02248,circled
27.877626,-15.84667,monsieur
20.150028,-30.299475,lettuce
-25.603483,-31.086996,stalwart
-6.724798,7.275218,hellish
-2.650279,-47.357437,hatchway
20.55634,-15.939675,gunpowder
2.3526573,-30.065859,sinister
-12.6995735,-45.76347,shaggy
0.4102907,-35.155605,throbbing
-9.339463,-10.442613,peers
2.0615134,-30.005444,absorbed
-26.934647,-27.80962,digging
-32.030373,-32.50532,illinois
-32.220783,-32.769093,tennessee
15.383094,9.369634,damages
-10.253674,-26.786741,knots
-11.277566,2.8488603,threat
27.604427,-24.434683,schoolboy
-13.918015,-9.557851,seraphim
13.300003,-25.097134,paralytic
23.561607,25.69643,matrimony
7.9210176,-59.52718,trundle
-0.15974359,-44.01709,steered
-2.8166883,-49.06764,slipping
26.776848,-20.596897,babies
-14.985355,-25.204865,lays
2.8268383,-7.6812725,thump
-0.6388818,-29.251087,intensity
45.25133,-2.8322325,october
17.051105,4.8038054,experiences
14.2851715,9.4939575,fee
10.16221,0.8507547,text
38.952244,11.345386,depressed
-17.437006,-43.47008,forked
-12.69377,-30.655336,japan
-15.390782,-37.122562,barred
-4.612097,-37.464626,yawning
-16.335543,-47.082478,oblong
23.349812,-22.849619,arithmetic
24.435474,-12.271288,lobster
-3.3684254,1.063791,creeds
-2.0427244,-2.5235379,eternally
-3.2320373,3.2046459,progeny
-6.730228,-30.99692,vibrating
-16.519985,1.6326411,warring
-7.7362857,-31.9192,rounded
-7.675848,-6.3423247,foil
17.406355,-13.47997,revolutionary
0.9859356,3.5848749,artists
14.94251,-13.482199,announcement
-19.99812,-25.451502,debris
14.620017,-12.921468,selected
9.904313,-37.768078,cabman
-0.14641806,-47.997242,elbows
0.0008436563,-37.391113,slate
11.219155,-40.507847,fur
5.390901,-43.146015,yawned
-8.012734,-15.149538,pitiless
1.3714056,-37.821316,bony
-5.294279,-49.003025,striding
9.531273,-24.0823,semi
11.053313,-45.183235,flashed
51.22364,5.9781556,brunswick
-4.793979,-39.54015,nimble
24.077814,-27.909723,grinned
-18.165808,-32.273575,shoals
34.963177,-24.128702,retorted
-20.869072,-30.87458,breezes
24.86717,-22.267267,toad
21.01289,-19.898438,berry
-2.3733146,-49.271523,peered
-0.67657423,-28.153248,casual
-5.202216,-45.3654,tipped
-2.2265713,-21.598602,boston
-6.408872,-14.502445,shrouded
-18.174047,-48.947105,brushed
40.877693,3.9292424,disaster
24.229223,-25.531973,shuttlecock
31.682499,-0.27552262,battersby
-3.5619934,-10.5241785,frighted
34.41503,-21.516958,violetta
8.827596,45.907143,fie
17.726738,-13.703891,mac
23.436068,-18.878138,stops
-4.78416,7.897375,danish
28.10561,-13.00745,goody
10.325521,-49.27381,innkeeper
-10.088411,-37.589314,lanterns
0.7501391,-6.26418,remotest
18.098618,-11.103778,fossils
-46.512104,25.376612,ananias
-0.38880393,47.312443,senate
19.433516,22.972624,matches
-15.837538,-32.038803,docks
-37.39181,26.060087,barabbas
-49.719135,28.801472,zacharias
-45.408566,20.089212,bethany
6.9157863,-4.045918,magnetic
29.468018,-35.297657,stamping
14.309025,-12.625009,cannibals
-5.892361,-2.3270493,primal
-25.299587,-24.99003,amber
10.11895,9.408626,limit
-2.396176,-9.757337,breathes
3.001043,-20.299679,infallibly
3.3212636,-33.312714,howled
22.724655,-1.9971542,proceeds
7.4424353,-39.283512,sleeper
12.652669,2.9046414,landsmen
2.2693558,2.5807862,brotherhood
15.500365,-18.308735,cuvier
10.173971,-11.396549,baleen
-18.606983,-5.8956294,tombs
-50.880154,34.930225,iscariot
0.11658617,14.142465,dissolution
-8.770839,-14.151376,obscured
-0.5026412,-50.73993,cigarette
-14.259533,-44.102985,shattered
-4.116553,-37.49724,gaping
-17.151024,-51.55785,sleeves
-20.411118,-37.681396,echoing
8.906058,-36.74741,parkinson
-10.308753,-24.615372,robin
6.8845935,-37.18092,packing
0.3440161,-34.78691,livid
-22.615488,-22.989285,clime
2.5251057,-36.421932,cracked
-26.319992,-9.412552,graze
32.84193,-30.805511,armagnac
-1.5031971,-36.423595,masks
-11.990974,3.1084716,methought
-21.103895,-41.727783,tangle
36.165264,15.112199,friendliness
-23.560873,-36.338165,dewy
-25.72636,37.650402,overcometh
1.8926885,48.51219,cowards
28.39269,-23.585087,bun
34.607773,-29.704967,inspector
-7.435816,16.513329,godhead
-38.932686,29.435347,achaia
22.69967,-16.840364,screw
13.414507,-17.242619,identical
13.76112,-12.204469,frequented
-7.0732293,-14.338775,inmost
-16.656103,-28.874908,area
-7.7128725,-42.423046,cars
-12.893019,-10.611576,resplendent
-16.883354,-24.281382,asiatic
-9.149185,-37.971043,bolts
22.63922,-19.72267,cruet
-9.104294,-35.42905,attitudes
32.223854,-21.932625,pooley
-11.986203,-32.4936,savages
10.029997,-38.19244,librarian
-18.407475,17.732603,greeting
-45.41701,8.678253,highways
-8.937428,4.9503317,cling
14.71201,-6.433177,expensive
33.438915,-27.233456,scornfully
38.304897,-16.213259,curricle
14.068686,6.781623,reports
18.471928,11.755086,examples
-61.35126,32.752506,joah
-21.192127,25.65545,hardness
-29.578718,-9.597913,treading
21.371485,-8.993651,shrink
2.120339,-2.411678,riotous
31.243141,19.60963,conversing
-1.8038062,1.9433966,games
-3.929178,-10.075899,thicker
4.3151445,-33.053497,knelt
13.755497,7.7669435,imperfect
20.443106,13.66108,cash
-17.820286,-2.882247,straitened
-16.38091,9.788728,keys
-16.988106,44.393093,covet
3.3670363,-4.028094,rapture
6.0860314,8.923863,national
55.648056,8.4682665,sussex
15.729915,22.35187,discharge
33.79403,21.11271,effectual
-7.561046,-15.576749,impenetrable
-6.4248986,-44.30031,sturdy
-25.300632,-33.884468,myriad
23.591675,-23.310135,illustration
-3.890517,4.741808,bequeath
34.495308,17.93145,attribute
18.98577,-17.428846,enters
32.985687,-26.314602,affectionately
17.809942,4.340109,secondly
8.734805,-23.106518,singularly
-1.2188665,47.793,intends
-7.001693,-28.59869,disappearing
3.8506355,24.098509,commended
27.190071,12.211676,clergyman
-23.127548,-49.063927,satin
-16.399523,-24.735104,successive
41.709206,11.446564,apprehensions
13.669967,-4.5830593,winthrop
34.553364,-25.965845,contemptuously
18.381493,-10.937121,bills
8.994483,11.967726,indies
11.117761,-17.972359,preliminary
43.89232,13.030892,grieving
50.39936,10.320343,entreaty
33.01065,19.265642,defect
7.6447725,-22.401995,attacks
23.265425,24.625477,apologize
22.456636,-25.00587,scolding
15.784481,-9.622084,rivals
-29.206049,-27.171911,fertile
-11.149694,-36.466053,thickly
-21.977428,25.116814,excel
-12.807695,28.314857,destitute
-51.335285,-16.671846,onyx
-60.93076,26.00753,japheth
-56.432056,21.581972,dedan
-60.413025,27.053915,aram
-22.549778,-36.749596,slime
-43.59527,-0.7348562,morter
-61.3707,25.794094,terah
-57.36181,27.564096,milcah
-23.60544,45.606533,withheld
-51.869774,13.013261,paran
-19.882374,24.478336,wot
-16.120184,35.085464,proceedeth
-23.417898,30.885967,murmurings
-53.08708,29.318848,bilhah
-16.08137,39.46842,asketh
-12.776828,41.545902,commune
-59.382126,27.542614,teman
-59.646866,28.742228,kenaz
-38.21313,-0.3880702,sheaf
-58.553093,27.914726,shelah
-34.128227,25.082325,shamed
-28.676958,-7.52753,handfuls
-41.291504,19.222963,dearth
-37.74536,28.341501,straitly
-4.782795,-37.72197,shuffling
-0.9720169,8.720568,virtuous
3.7401507,-6.4819536,deliberate
-5.265453,-7.7126904,pitying
26.026464,-18.338085,tries
0.71864134,2.2105968,augment
-40.743443,-19.953947,bags
26.842632,-23.641205,scratch
31.815176,-0.8220702,vastly
3.72353,-11.822545,bashful
-1.7099291,24.315475,sometime
-10.772133,24.459002,alienated
21.814623,16.02155,understands
8.468483,15.571036,eluded
57.29671,4.5625234,conduit
-1.017266,-2.3195786,barbarous
-28.569193,-21.489761,nests
-11.185791,-48.86283,outstretched
-2.2407427,10.396951,fates
26.133675,-19.79041,painter
31.359493,16.105886,conscientious
-17.28992,-29.063557,heights
15.544532,12.276218,performing
0.7093121,-46.348675,packed
4.9397187,39.850494,threats
-3.1296606,-18.884396,starved
-7.3559065,-37.21011,lounging
19.89799,-19.298954,dairy
20.995838,26.362165,compose
-2.9910333,33.66228,brotherly
43.895466,17.408129,correspondence
28.964832,18.047636,cordial
51.92609,-39.800964,xi
27.18846,11.819755,f
40.969093,22.039755,procuring
38.32331,-25.160631,interrupting
1.8155055,19.201612,envious
-21.779451,-24.533474,mornings
30.323856,19.45113,kindest
-6.5380654,-20.37448,hastening
26.66492,-2.5091014,interfere
38.944157,11.709523,imagining
26.94831,22.777645,mistakes
44.081303,7.3805437,engrossed
33.683228,-26.718813,blushing
-7.1874504,-28.984116,drifting
2.716342,23.1986,confessing
39.98533,9.119922,irritation
30.228918,19.134373,indebted
37.780285,18.079067,attaching
37.714516,32.835037,betraying
4.189052,-2.1090949,non
21.50472,15.433945,proves
35.247845,26.686295,enable
41.696064,-4.5413017,handwriting
8.492165,-2.1252747,suggestions
20.372717,12.350115,believes
47.238094,9.452584,practicable
27.24065,11.820293,w
26.274427,14.672386,inspire
25.03845,29.619635,hesitate
40.07272,10.695906,forcibly
0.08920638,-24.940851,cheering
27.806808,17.06282,allowing
28.477951,18.88343,solace
-5.2795854,-19.032387,opens
7.30997,15.730842,possesses
-55.653343,-17.803001,apiece
35.530155,21.060862,pretensions
6.0293183,8.700298,literature
10.057328,7.0501275,contribute
-1.5394049,12.750652,monarch
41.165413,-6.3744526,arrange
4.6470685,-37.10483,flown
21.798893,-12.730536,motto
10.55842,-1.5753328,strangest
15.534481,-54.00054,peeped
41.04451,0.9413184,scolded
-3.835797,-11.144022,ceases
27.646894,-17.213661,dears
4.656928,2.038587,associations
41.83141,21.098969,complaisance
17.90415,16.095438,whichever
30.976807,18.800756,candour
22.605988,28.174334,remind
-3.5362399,27.293745,weakened
47.040558,28.932493,complacency
-2.741251,-15.20957,softness
44.371796,7.7767243,claimed
13.263185,-18.24647,capacity
16.216873,-56.997128,schoolroom
14.7965555,-32.353924,fling
-6.433635,-16.751877,widely
-0.49723876,-23.703121,gaily
-18.399178,-27.084518,plantation
-2.0987606,-10.156953,genial
-6.8912253,-17.849342,direful
-4.550036,-35.863888,fluttered
-0.58381325,-23.239101,sauntering
-14.40788,5.7087154,sucklings
19.39996,16.659296,discoveries
-27.990156,-20.53997,clover
26.822304,9.258101,winning
26.268509,-18.581396,impudence
17.024685,-4.767464,vivacity
-6.5571976,7.6977954,blended
35.611565,11.5089655,meditations
1.5417035,-31.264395,background
15.634092,-9.263941,comparing
34.555584,19.627516,delusion
6.123793,-11.315197,serenity
6.2971964,0.9682641,purity
-24.754055,-21.830072,fragrance
16.369286,-4.423397,finery
26.853945,8.948508,attract
41.028492,0.3703202,composedly
37.80927,29.45849,unhappiness
26.063896,21.24913,ingratitude
21.339285,26.381466,thanking
35.9478,12.659835,creating
20.072075,-21.213573,hop
7.950965,4.8107696,shared
15.908574,-56.69611,pantry
-26.998463,-20.163422,dews
13.202548,-25.67011,impudent
-31.666523,-10.768564,plentiful
2.4158778,-4.6188264,paternal
36.243855,-24.524101,":--"""
40.67287,25.928099,disinterested
32.893673,-4.0404754,;'
-32.47633,12.917195,sacks
48.638664,1.7257434,unluckily
18.491333,11.886085,conjectures
24.684834,16.223396,aimed
34.289494,19.967432,inferiority
42.087128,5.7106276,reflecting
12.331182,-4.4165273,weariness
3.299854,-31.099634,retreated
-1.0467038,22.81516,witty
-59.441772,27.998085,beriah
42.209652,-3.4704676,shirley
-33.105396,0.2778726,wormwood
-2.0222828,22.389202,lifetime
-33.637596,-9.86379,vintage
18.094894,-29.284698,beggar
-42.814323,-15.624344,threshing
-17.097887,5.546346,maimed
-42.182102,-14.3734045,balances
-12.43064,1.3607923,hoary
-18.0516,33.02616,stumblingblock
34.566437,-0.062038086,westons
-53.886646,15.828307,zobah
-43.2798,-23.411345,mail
-47.380566,3.9889562,trench
-43.39625,19.770674,expired
-38.421806,6.049122,cleansing
6.0430636,-40.40345,paws
-39.834515,28.593452,ancients
-34.409004,1.1871531,cud
-16.355322,35.032722,sweareth
-10.855988,5.1019254,swifter
-1.2901626,-2.1719854,capricious
-41.67457,-20.040249,carving
-46.276817,-16.718489,breeches
-61.01708,32.452934,recorder
-48.375404,-22.071098,emerald
-51.73179,26.553339,hanun
-51.48639,-16.880472,shovels
-18.04555,34.570114,blaspheme
-49.38381,4.237478,kidron
-22.04817,-4.6012883,stumbled
-24.296507,20.120117,chastise
-48.389297,31.108212,elihu
28.775465,9.709321,gentlemanlike
-67.01477,26.46305,hoshea
-47.193295,3.5080779,ambush
-29.051134,19.658504,besiege
-56.935123,12.964974,megiddo
-27.819286,0.49948856,whit
-24.509068,19.921707,scorpions
-24.528109,46.640217,knewest
-57.836033,13.013986,kedesh
-39.587036,23.97976,beforetime
-29.289589,11.208702,lacked
-53.606598,16.70301,riblah
-57.647625,11.947578,jazer
-52.108017,16.943428,warred
-59.98532,28.103472,mahli
-57.198223,27.600101,zelophehad
23.037374,24.483755,apprehend
-35.57488,-21.57373,dens
33.956676,21.269361,confirmation
-23.665972,22.047192,pollute
-49.28204,22.15323,abiram
-27.386053,-30.982088,fringe
-25.037392,46.135735,spakest
-47.065937,23.307482,ethiopian
-29.701574,-0.3790587,loathsome
-49.523876,7.8813286,dedication
-28.225868,35.77335,82
0.43659073,49.808823,conspirators
26.907549,13.437209,bribe
-48.019344,-21.056343,shaft
-66.48004,26.399807,rezin
-61.094173,32.120087,hanani
0.656489,-47.807167,stool
-33.697517,-7.779045,mourneth
-48.25492,23.447851,urijah
47.12306,0.58071023,realised
-33.824757,-21.744448,paved
24.371998,-12.447532,gossip
-67.120224,26.48268,pekah
-31.11188,1.4093981,ariseth
-2.4642332,-7.8048563,witch
-23.508785,16.261242,destroyer
-26.896963,-20.988361,violets
44.6247,2.5105538,agency
-6.6931357,-19.603292,guards
0.49644858,14.717977,shameful
12.447353,-17.094435,correctly
-6.6329207,6.7105126,timely
4.417943,-28.247364,languid
-48.09316,13.234064,zidonians
27.523125,-17.19376,rivet
7.545774,-37.34736,packthread
-15.914739,-18.229774,feeds
-4.224632,-35.02792,ribbons
50.329178,9.373595,explanations
-26.43174,-22.890724,scented
35.134464,-12.277314,baking
0.7098425,48.783676,suite
-15.842966,-32.243496,slopes
3.7196288,-5.768208,vengeful
-51.28465,5.859868,millo
-50.01202,13.502655,oreb
51.028187,-4.7108974,narration
-19.794968,-30.60746,buoyant
23.918316,-8.656636,shift
2.5698214,24.185427,cured
34.86315,11.664872,speculation
18.373508,-17.129602,czar
14.61592,-6.078764,thoughtless
36.032944,14.822011,footing
14.057982,-13.847943,scholars
-22.554808,15.5627985,ceaseth
33.395752,-5.55099,strathspey
-22.946768,3.8088741,stedfastly
4.623713,47.168606,mutiny
8.196317,-29.983427,_his_
-7.1056724,7.1588316,distemper
4.297148,49.62662,braine
42.406082,15.697085,occurrence
6.0743484,-18.703377,herculaneum
37.694736,17.092169,extravagance
-35.515976,36.284847,kinsmen
3.5874786,11.217111,titles
6.053386,-18.586535,del
-15.922435,36.18639,doer
-6.2211394,-14.558336,audacious
13.74422,-6.2114944,stupidity
16.814165,5.4228363,cetology
10.521984,-1.1527505,attends
19.952175,11.407681,offers
-9.593616,-1.2882559,libraries
0.031678353,51.11643,pyrrhus
33.990368,-22.551397,bertha
35.111485,21.596825,unreserve
3.7467842,47.28222,highnesse
-18.493402,-48.97785,curls
5.2847266,-3.0197077,sovereign
34.523384,-21.444597,piercefield
54.534866,-41.333904,guil
-51.331417,11.045243,bethlehemjudah
35.194294,11.715564,comprehending
-0.03024267,8.295355,giver
-3.9148448,3.516587,lave
10.073256,-5.1089506,consequent
-16.293653,36.36662,dealeth
15.105129,19.324286,amply
-32.09389,0.5008554,scattereth
3.700335,-6.1487346,undaunted
49.48393,11.551755,unwillingness
-47.023075,23.265388,ehud
-5.8503966,-40.9659,leicester
-11.17199,-2.4420009,witches
22.18788,-19.155735,davis
14.376441,-2.4318516,obstacle
33.919025,-24.338184,miser
14.948229,-6.3364563,fastidious
-41.62745,-14.359071,dross
44.369766,13.801311,influenced
3.8804212,-13.548388,forged
-44.72641,4.906223,114
1.7194583,-7.4280167,homely
3.954089,-36.34613,travels
-4.899851,-32.79795,tar
-44.070683,-3.602054,treasury
38.52024,-24.635557,hesitating
-50.870426,5.4096813,liers
-17.74383,-29.041927,brooklyn
-55.36454,29.160917,uzza
-20.224007,-7.9096594,lightened
-31.411396,-10.963264,mouldy
-5.4504466,-4.5513573,feudal
-3.9900458,-45.29195,betook
41.036747,11.346479,maintaining
-17.868938,-39.967934,gilt
0.4992017,15.124565,equalled
-4.8838797,-48.16776,chalk
-18.120613,-39.569584,terrace
22.245176,22.406408,disparity
-27.10967,35.561195,121
-12.507181,-25.555328,dancers
1.2111553,-7.477522,transformation
2.8863492,-25.79273,aurora
16.2978,1.1324993,reliable
-4.119265,-33.391388,curves
43.931545,-15.52233,harvey
8.663995,4.525792,modes
0.58356476,-49.582596,jagged
33.53292,-14.655717,uniforms
27.395218,11.847204,yorkshire
-70.80732,23.274208,adar
0.063136645,57.835587,seyward
53.055702,8.599539,barouche
-36.991753,12.509432,likened
-57.824078,13.068554,ziph
2.5895038,-36.714355,groping
-19.798542,-41.47924,brazen
-15.741822,6.16443,drunkards
33.376003,14.692195,exterior
53.35069,-39.39886,murth
2.839918,50.529762,duncan
-17.819405,-37.293774,subterranean
35.525494,26.821995,foresee
-15.3814,35.51806,partaker
23.351002,-19.020594,villains
6.878771,12.474501,treachery
-7.6814623,-3.793201,merge
31.461565,-0.94475013,selina
14.374122,-3.1666648,specimen
13.951751,22.032703,pardoned
53.480534,-40.081635,allons
-19.804892,-39.48158,wintry
10.4059725,28.239985,graciously
-5.178654,-43.78357,emerged
-26.940443,35.518642,101
10.609909,8.613169,situated
4.4425683,-6.574633,reluctant
20.872978,12.145426,definition
-11.201428,-20.765228,husky
33.41283,14.6418915,comparative
12.916004,-5.454424,limits
7.6862125,-37.237625,wardrobe
31.663324,-27.84979,dalroy
51.521458,-3.7669256,diverted
10.800229,19.43977,distribute
-61.96361,30.714037,jeroham
-61.40582,31.829163,berechiah
50.29749,10.142457,acquiescence
37.13963,28.923178,reluctance
-9.026206,3.0618186,throats
18.651102,-6.664909,defended
2.4716704,4.146354,individuals
-18.03991,-28.742863,speeding
-49.304226,8.697333,arabia
-60.222683,30.557436,baanah
-5.360437,-14.351504,muscle
-15.215285,-12.924714,soar
-46.440502,4.185803,fort
24.567286,26.03117,unlikely
51.736523,8.065874,topic
19.41732,16.879862,applying
